month;day;year;id;age;kg.meat;hours;datatype
5;25;2006;3114;74;0.00;;3
5;30;2006;3114;74;0.00;;3
5;31;2006;3114;74;0.00;;3
6;1;2006;3114;74;0.00;;3
6;8;2006;3114;74;0.00;;3
6;9;2006;3114;74;4.96;;3
6;10;2006;3114;74;0.00;;3
6;11;2006;3114;74;0.00;;3
7;14;2006;3114;74;0.00;;3
7;15;2006;3114;74;3.75;;3
7;22;2006;3114;74;0.00;;3
7;23;2006;3114;74;4.96;;3
7;24;2006;3114;74;0.00;;3
7;25;2006;3114;74;0.00;;3
7;26;2006;3114;74;4.96;;3
7;27;2006;3114;74;0.00;;3
9;8;2006;3114;74;0.00;;3
9;9;2006;3114;74;0.00;;3
9;10;2006;3114;74;4.96;;3
9;11;2006;3114;74;9.74;;3
9;12;2006;3114;74;0.00;;3
9;29;2006;3114;74;4.96;;3
9;30;2006;3114;74;0.00;;3
10;1;2006;3114;74;0.00;;3
10;2;2006;3114;74;8.74;;3
12;1;2006;3114;74;0.00;;3
12;2;2006;3114;74;0.00;;3
12;3;2006;3114;74;9.82;;3
12;4;2006;3114;74;0.00;;3
1;9;2007;3114;75;4.96;;3
1;10;2007;3114;75;0.00;;3
1;11;2007;3114;75;4.96;;3
2;14;2007;3114;75;0.00;;3
2;15;2007;3114;75;0.00;;3
2;16;2007;3114;75;2.80;;3
2;17;2007;3114;75;0.00;;3
2;18;2007;3114;75;0.00;;3
5;15;1980;3124;47;0.00;7.50;1
5;16;1980;3124;47;4.00;9.80;1
5;17;1980;3124;47;0.00;8.20;1
7;5;1980;3124;47;2.80;8.50;1
7;6;1980;3124;47;5.60;9.50;1
7;7;1980;3124;47;0.00;8.00;1
7;8;1980;3124;47;0.00;3.90;1
7;9;1980;3124;47;0.00;1.00;1
7;10;1980;3124;47;2.30;6.40;1
7;13;1980;3124;47;14.36;8.00;1
1;9;1985;3130;51;2.60;12.50;1
1;10;1985;3130;51;0.00;9.60;1
1;11;1985;3130;51;0.00;10.60;1
4;25;1980;3131;45;2.50;6.70;1
4;26;1980;3131;45;6.50;9.00;1
4;28;1980;3131;45;3.45;7.20;1
4;29;1980;3131;45;0.00;6.00;1
4;30;1980;3131;45;16.75;7.00;1
5;2;1980;3131;45;0.00;6.80;1
6;21;1980;3131;45;2.35;8.70;1
6;22;1980;3131;45;0.00;6.60;1
6;23;1980;3131;45;2.20;7.10;1
6;24;1980;3131;45;8.00;4.80;1
6;25;1980;3131;45;0.00;1.00;1
6;26;1980;3131;45;0.00;6.50;1
6;27;1980;3131;45;3.50;6.70;1
6;28;1980;3131;45;7.65;5.70;1
10;17;1981;3131;46;2.90;6.63;1
10;18;1981;3131;46;3.55;8.35;1
10;19;1981;3131;46;0.00;0.78;1
10;20;1981;3131;46;8.50;8.23;1
10;21;1981;3131;46;12.25;9.22;1
10;22;1981;3131;46;16.46;8.07;1
1;7;1982;3131;47;4.60;4.00;1
1;8;1982;3131;47;4.10;7.10;1
1;9;1982;3131;47;0.85;11.00;1
1;10;1982;3131;47;0.00;7.20;1
1;11;1982;3131;47;8.50;10.40;1
1;12;1982;3131;47;15.30;9.00;1
2;6;1982;3131;47;9.71;7.00;1
2;7;1982;3131;47;0.00;7.10;1
2;8;1982;3131;47;4.40;7.40;1
2;9;1982;3131;47;0.00;5.50;1
2;10;1982;3131;47;0.00;1.60;1
2;11;1982;3131;47;27.30;8.40;1
2;12;1982;3131;47;9.20;8.30;1
2;13;1982;3131;47;3.40;9.10;1
2;14;1982;3131;47;0.00;7.70;1
2;15;1982;3131;47;2.60;4.10;1
3;29;1982;3131;47;5.30;9.80;1
3;30;1982;3131;47;3.95;9.90;1
3;31;1982;3131;47;8.90;9.30;1
4;1;1982;3131;47;16.60;8.80;1
4;2;1982;3131;47;0.00;8.00;1
4;3;1982;3131;47;0.80;8.70;1
4;4;1982;3131;47;0.00;8.80;1
4;5;1982;3131;47;2.40;10.60;1
4;6;1982;3131;47;3.30;9.10;1
3;25;1994;3131;59;3.93;2.50;1
3;26;1994;3131;59;0.00;4.00;1
6;17;1994;3131;59;0.00;2.20;1
8;5;1994;3131;59;0.00;5.00;1
7;13;1995;3131;60;0.90;;3
7;21;1995;3131;60;12.37;;3
7;27;1995;3131;60;4.87;;3
8;2;1995;3131;60;19.71;;3
8;15;1995;3131;60;31.64;;3
8;18;1995;3131;60;0.00;;3
8;20;1995;3131;60;6.58;;3
8;28;1995;3131;60;0.00;;3
9;10;1995;3131;60;7.50;;3
9;11;1995;3131;60;0.00;;3
9;12;1995;3131;60;0.00;;3
9;13;1995;3131;60;0.00;;3
9;14;1995;3131;60;0.00;;3
9;15;1995;3131;60;0.00;;3
9;30;1995;3131;60;9.82;;3
10;1;1995;3131;60;0.00;;3
10;2;1995;3131;60;2.87;;3
10;3;1995;3131;60;0.00;;3
10;12;1995;3131;60;2.87;;3
10;13;1995;3131;60;0.00;;3
10;14;1995;3131;60;2.87;;3
10;15;1995;3131;60;0.00;;3
10;31;1995;3131;60;0.00;;3
11;1;1995;3131;60;15.37;;3
11;2;1995;3131;60;0.00;;3
11;3;1995;3131;60;7.50;;3
11;4;1995;3131;60;7.50;;3
11;5;1995;3131;60;0.00;;3
11;21;1995;3131;60;3.71;;3
11;22;1995;3131;60;7.50;;3
11;23;1995;3131;60;2.87;;3
11;24;1995;3131;60;0.00;;3
11;25;1995;3131;60;0.00;;3
11;26;1995;3131;60;4.96;;3
11;27;1995;3131;60;0.00;;3
12;16;1995;3131;60;0.00;;3
12;17;1995;3131;60;4.96;;3
12;27;1995;3131;60;0.00;;3
12;28;1995;3131;60;0.00;;3
1;9;1996;3131;61;7.74;;3
1;10;1996;3131;61;22.87;;3
1;11;1996;3131;61;4.96;;3
1;12;1996;3131;61;0.00;;3
1;13;1996;3131;61;0.00;;3
1;14;1996;3131;61;0.00;;3
1;15;1996;3131;61;4.96;;3
1;16;1996;3131;61;0.00;;3
1;22;1996;3131;61;4.96;;3
1;23;1996;3131;61;4.96;;3
1;24;1996;3131;61;4.96;;3
1;25;1996;3131;61;0.00;;3
2;7;1996;3131;61;0.00;;3
2;8;1996;3131;61;0.00;;3
2;9;1996;3131;61;0.00;;3
2;10;1996;3131;61;0.00;;3
2;11;1996;3131;61;0.00;;3
2;12;1996;3131;61;11.13;;3
2;13;1996;3131;61;2.87;;3
2;20;1996;3131;61;4.96;;3
3;9;1996;3131;61;0.90;;3
3;24;1996;3131;61;0.00;;3
3;25;1996;3131;61;9.45;;3
3;31;1996;3131;61;0.00;;3
4;1;1996;3131;61;0.00;;3
4;2;1996;3131;61;4.96;;3
4;3;1996;3131;61;3.71;;3
4;4;1996;3131;61;7.50;;3
4;9;1996;3131;61;3.71;;3
4;17;1996;3131;61;7.50;;3
4;18;1996;3131;61;4.96;;3
4;19;1996;3131;61;8.67;;3
4;20;1996;3131;61;3.71;;3
4;21;1996;3131;61;0.00;;3
4;30;1996;3131;61;7.50;;3
5;1;1996;3131;61;0.00;;3
5;2;1996;3131;61;0.00;;3
5;3;1996;3131;61;3.71;;3
5;4;1996;3131;61;8.67;;3
5;5;1996;3131;61;4.96;;3
5;9;1996;3131;61;0.00;;3
5;10;1996;3131;61;8.58;;3
5;11;1996;3131;61;3.71;;3
5;12;1996;3131;61;0.00;;3
5;13;1996;3131;61;4.96;;3
5;14;1996;3131;61;3.71;;3
5;15;1996;3131;61;7.42;;3
5;16;1996;3131;61;4.96;;3
5;17;1996;3131;61;0.00;;3
5;18;1996;3131;61;7.50;;3
5;19;1996;3131;61;2.87;;3
5;20;1996;3131;61;6.29;;3
5;29;1996;3131;61;7.50;;3
5;30;1996;3131;61;2.87;;3
5;31;1996;3131;61;0.00;;3
6;11;1996;3131;61;0.00;;3
6;12;1996;3131;61;4.96;;3
6;13;1996;3131;61;4.87;;3
6;14;1996;3131;61;4.96;;3
6;15;1996;3131;61;0.00;;3
6;25;1996;3131;61;5.14;;3
6;29;1996;3131;61;0.00;;3
6;30;1996;3131;61;7.50;;3
7;1;1996;3131;61;9.74;;3
7;2;1996;3131;61;4.87;;3
7;3;1996;3131;61;4.87;;3
7;4;1996;3131;61;4.96;;3
7;19;1996;3131;61;6.58;;3
7;20;1996;3131;61;0.00;;3
7;21;1996;3131;61;6.58;;3
7;22;1996;3131;61;3.71;;3
7;23;1996;3131;61;3.71;;3
7;24;1996;3131;61;8.67;;3
7;25;1996;3131;61;9.82;;3
8;16;1996;3131;61;12.50;;3
8;17;1996;3131;61;10.32;;3
8;18;1996;3131;61;2.87;;3
9;29;1996;3131;61;3.71;;3
10;11;1996;3131;61;1.35;;1.1
10;12;1996;3131;61;3.70;;1.1
10;13;1996;3131;61;8.35;;1.1
10;28;1996;3131;61;4.30;;3
11;2;1996;3131;61;12.50;;3
11;3;1996;3131;61;4.96;;3
11;5;1996;3131;61;0.00;;3
11;6;1996;3131;61;7.50;;3
11;8;1996;3131;61;7.62;;3
11;22;1996;3131;61;12.46;;3
11;24;1996;3131;61;0.00;;3
11;25;1996;3131;61;10.37;;3
11;26;1996;3131;61;7.50;;3
11;27;1996;3131;61;7.50;;3
12;4;1996;3131;61;4.87;;3
12;14;1996;3131;61;2.87;;3
12;15;1996;3131;61;4.96;;3
12;28;1996;3131;61;0.00;;3
12;29;1996;3131;61;4.87;;3
12;30;1996;3131;61;14.96;;3
1;12;1997;3131;62;0.00;;3
1;20;1997;3131;62;4.96;;3
1;21;1997;3131;62;2.60;;3
1;22;1997;3131;62;5.20;;3
1;23;1997;3131;62;6.00;;3
1;24;1997;3131;62;0.00;;3
1;25;1997;3131;62;7.80;;3
1;28;1997;3131;62;6.29;;3
3;24;1997;3131;62;3.71;;3
3;25;1997;3131;62;3.20;;3
3;26;1997;3131;62;4.87;;3
3;27;1997;3131;62;0.00;;3
3;28;1997;3131;62;5.62;;3
4;9;1997;3131;62;0.00;;3
4;10;1997;3131;62;0.00;;3
4;11;1997;3131;62;9.74;;3
4;12;1997;3131;62;4.87;;3
4;13;1997;3131;62;3.86;;3
4;19;1997;3131;62;8.12;;3
4;22;1997;3131;62;0.00;;3
4;26;1997;3131;62;7.80;;3
4;27;1997;3131;62;0.00;;3
4;28;1997;3131;62;0.00;;3
4;29;1997;3131;62;0.00;;3
5;3;1997;3131;62;9.82;;3
5;4;1997;3131;62;4.87;;3
5;25;1997;3131;62;3.50;;3
5;26;1997;3131;62;0.00;;3
5;27;1997;3131;62;0.00;;3
5;30;1997;3131;62;11.51;;3
6;1;1997;3131;62;4.87;;3
6;7;1997;3131;62;0.00;;3
6;8;1997;3131;62;4.87;;3
6;9;1997;3131;62;9.91;;3
6;10;1997;3131;62;8.58;;3
6;11;1997;3131;62;0.00;;3
6;23;1997;3131;62;4.96;;3
7;7;1997;3131;62;1.43;;3
7;9;1997;3131;62;4.87;;3
7;10;1997;3131;62;0.00;;3
7;11;1997;3131;62;37.11;;3
7;13;1997;3131;62;0.00;;3
7;15;1997;3131;62;0.00;;3
7;16;1997;3131;62;7.80;;3
8;18;1997;3131;62;36.50;5.40;1
8;19;1997;3131;62;3.50;6.90;1
8;30;1997;3131;62;13.60;;3
8;31;1997;3131;62;5.14;;3
9;17;1997;3131;62;8.74;;3
9;18;1997;3131;62;2.75;;3
9;19;1997;3131;62;0.00;;3
9;20;1997;3131;62;0.00;;3
9;21;1997;3131;62;4.87;;3
9;23;1997;3131;62;0.30;5.00;1
9;24;1997;3131;62;0.00;7.80;1
9;25;1997;3131;62;6.90;3.50;1
9;26;1997;3131;62;0.00;8.80;1
10;2;1997;3131;62;0.00;;3
10;4;1997;3131;62;4.87;;3
10;5;1997;3131;62;0.00;;3
10;6;1997;3131;62;4.87;;3
10;7;1997;3131;62;9.82;;3
10;8;1997;3131;62;15.24;;3
10;10;1997;3131;62;4.96;;3
10;20;1997;3131;62;3.71;;3
10;21;1997;3131;62;4.96;;3
10;22;1997;3131;62;0.00;;3
10;29;1997;3131;62;5.86;;3
10;30;1997;3131;62;4.87;;3
11;20;1997;3131;62;1.30;6.27;1
11;21;1997;3131;62;4.95;2.67;1
11;22;1997;3131;62;0.00;;3
11;23;1997;3131;62;0.00;;3
11;24;1997;3131;62;0.00;2.13;1
11;25;1997;3131;62;0.00;;3
11;26;1997;3131;62;0.00;;3
11;27;1997;3131;62;0.00;;3
11;28;1997;3131;62;4.87;;3
11;30;1997;3131;62;9.82;;3
12;1;1997;3131;62;9.82;;3
12;2;1997;3131;62;0.00;;3
12;3;1997;3131;62;0.00;;3
12;4;1997;3131;62;4.96;;3
12;5;1997;3131;62;3.71;;3
12;6;1997;3131;62;8.74;;3
12;7;1997;3131;62;2.75;;3
12;8;1997;3131;62;15.60;;3
12;9;1997;3131;62;0.00;;3
12;10;1997;3131;62;8.67;;3
12;12;1997;3131;62;0.00;;3
12;20;1997;3131;62;6.01;;3
12;27;1997;3131;62;0.00;7.20;1
12;28;1997;3131;62;0.00;10.40;1
12;29;1997;3131;62;0.00;6.75;1
12;30;1997;3131;62;0.00;5.40;1
1;5;1998;3131;63;1.60;6.60;1
1;6;1998;3131;63;0.00;6.75;1
1;7;1998;3131;63;0.00;7.40;1
1;8;1998;3131;63;6.80;9.40;1
1;9;1998;3131;63;0.00;3.80;1
1;19;1998;3131;63;0.40;;3
1;20;1998;3131;63;0.00;;3
1;21;1998;3131;63;2.19;;3
1;22;1998;3131;63;0.00;;3
1;23;1998;3131;63;0.00;;3
1;24;1998;3131;63;4.87;;3
1;25;1998;3131;63;5.80;;3
1;29;1998;3131;63;7.80;;3
1;31;1998;3131;63;5.90;;3
2;1;1998;3131;63;0.00;;3
2;13;1998;3131;63;0.00;;3
2;14;1998;3131;63;4.25;;3
2;15;1998;3131;63;0.00;;3
2;16;1998;3131;63;4.87;;3
2;17;1998;3131;63;3.71;;3
2;18;1998;3131;63;3.71;;3
2;19;1998;3131;63;0.00;;3
2;20;1998;3131;63;0.00;;3
2;21;1998;3131;63;4.87;;3
2;22;1998;3131;63;4.96;;3
2;23;1998;3131;63;7.80;;3
2;24;1998;3131;63;0.00;;3
2;25;1998;3131;63;9.64;;3
2;26;1998;3131;63;0.00;;3
2;27;1998;3131;63;9.91;;3
2;28;1998;3131;63;0.00;;3
3;1;1998;3131;63;4.96;;3
3;2;1998;3131;63;0.00;;3
3;23;1998;3131;63;3.71;;3
3;24;1998;3131;63;0.00;;3
3;25;1998;3131;63;0.00;;3
3;26;1998;3131;63;4.87;;3
3;27;1998;3131;63;0.00;;3
3;28;1998;3131;63;8.74;;3
3;29;1998;3131;63;12.76;;3
3;30;1998;3131;63;0.00;;3
3;31;1998;3131;63;0.00;;3
4;1;1998;3131;63;0.00;;3
4;3;1998;3131;63;18.34;;3
4;4;1998;3131;63;8.58;;3
4;9;1998;3131;63;4.87;;3
4;19;1998;3131;63;0.00;;3
4;20;1998;3131;63;0.00;;3
4;21;1998;3131;63;0.00;;3
5;4;1998;3131;63;0.00;;3
5;5;1998;3131;63;8.74;;3
5;6;1998;3131;63;4.96;;3
5;7;1998;3131;63;2.19;;3
5;8;1998;3131;63;3.50;;3
5;22;1998;3131;63;0.00;3.43;1
5;23;1998;3131;63;0.30;4.90;1
5;24;1998;3131;63;5.10;5.50;1
5;25;1998;3131;63;3.00;6.10;1
5;26;1998;3131;63;4.80;6.20;1
5;27;1998;3131;63;4.00;8.50;1
5;28;1998;3131;63;8.70;4.15;1
5;29;1998;3131;63;4.00;5.35;1
5;30;1998;3131;63;0.00;0.30;1
6;14;1998;3131;63;0.00;8.82;1
6;28;1998;3131;63;4.96;;3
7;4;1998;3131;63;0.00;;3
7;5;1998;3131;63;0.00;;3
7;14;1998;3131;63;0.00;;3
7;15;1998;3131;63;12.49;;3
7;16;1998;3131;63;1.43;;3
7;17;1998;3131;63;44.95;;3
7;18;1998;3131;63;0.00;;3
7;19;1998;3131;63;8.58;;3
7;20;1998;3131;63;7.42;;3
7;21;1998;3131;63;11.51;;3
7;22;1998;3131;63;4.96;;3
7;23;1998;3131;63;0.00;;3
7;24;1998;3131;63;5.02;;3
8;7;1998;3131;63;0.00;;3
8;8;1998;3131;63;0.00;;3
8;9;1998;3131;63;4.96;;3
8;10;1998;3131;63;4.87;;3
8;11;1998;3131;63;7.80;;3
8;12;1998;3131;63;7.80;;3
8;23;1998;3131;63;4.96;;3
8;29;1998;3131;63;0.00;;3
8;30;1998;3131;63;0.00;;3
8;31;1998;3131;63;0.00;;3
9;1;1998;3131;63;0.00;;3
9;2;1998;3131;63;4.87;;3
9;17;1998;3131;63;2.75;;3
9;18;1998;3131;63;2.75;;3
9;21;1998;3131;63;10.03;;3
9;22;1998;3131;63;3.86;;3
9;23;1998;3131;63;6.29;;3
10;4;1998;3131;63;0.00;;3
10;5;1998;3131;63;7.80;;3
10;6;1998;3131;63;7.80;;3
10;7;1998;3131;63;4.96;;3
10;8;1998;3131;63;4.96;;3
10;9;1998;3131;63;4.87;;3
10;10;1998;3131;63;0.00;;3
10;18;1998;3131;63;0.00;;3
10;19;1998;3131;63;0.00;;3
10;20;1998;3131;63;9.82;;3
10;21;1998;3131;63;0.00;;3
11;5;1998;3131;63;3.71;;3
11;6;1998;3131;63;0.00;;3
11;29;1998;3131;63;0.00;;3
11;30;1998;3131;63;0.00;;3
12;1;1998;3131;63;0.00;;3
12;2;1998;3131;63;0.00;;3
12;3;1998;3131;63;9.33;;3
12;4;1998;3131;63;1.43;;3
12;11;1998;3131;63;2.19;;3
12;12;1998;3131;63;3.71;;3
12;13;1998;3131;63;13.69;;3
12;14;1998;3131;63;0.00;;3
12;15;1998;3131;63;5.62;;3
12;16;1998;3131;63;2.30;;3
1;8;1999;3131;64;0.00;;3
1;10;1999;3131;64;12.50;;3
1;28;1999;3131;64;24.00;;3
2;1;1999;3131;64;1.70;;3
2;2;1999;3131;64;5.60;;3
2;3;1999;3131;64;0.00;;3
2;4;1999;3131;64;0.00;;3
2;24;1999;3131;64;0.00;;3
2;25;1999;3131;64;0.00;;3
2;26;1999;3131;64;2.80;;3
2;27;1999;3131;64;0.00;;3
2;28;1999;3131;64;0.00;;3
3;2;1999;3131;64;6.29;;3
3;17;1999;3131;64;4.87;;3
3;18;1999;3131;64;1.21;;3
3;19;1999;3131;64;0.00;;3
3;20;1999;3131;64;4.96;;3
3;21;1999;3131;64;0.00;;3
3;22;1999;3131;64;0.00;;3
4;5;1999;3131;64;0.00;;3
4;6;1999;3131;64;8.58;;3
4;7;1999;3131;64;0.00;;3
4;9;1999;3131;64;0.00;;3
4;10;1999;3131;64;3.71;;3
4;11;1999;3131;64;13.60;;3
4;12;1999;3131;64;3.25;;3
4;23;1999;3131;64;0.00;;3
4;25;1999;3131;64;2.64;;3
4;26;1999;3131;64;0.00;;3
4;27;1999;3131;64;15.60;;3
4;28;1999;3131;64;4.87;;3
4;29;1999;3131;64;4.87;;3
6;11;1999;3131;64;3.71;;3
6;12;1999;3131;64;4.87;;3
6;13;1999;3131;64;0.00;;3
6;14;1999;3131;64;0.00;;3
6;15;1999;3131;64;7.80;;3
6;16;1999;3131;64;0.00;;3
6;17;1999;3131;64;0.00;;3
6;18;1999;3131;64;7.80;;3
6;19;1999;3131;64;1.43;;3
6;20;1999;3131;64;0.00;;3
7;28;1999;3131;64;2.19;;3
7;29;1999;3131;64;0.00;;3
7;30;1999;3131;64;0.00;;3
7;31;1999;3131;64;21.40;;3
8;1;1999;3131;64;0.00;;3
8;7;1999;3131;64;9.12;;3
8;8;1999;3131;64;4.96;;3
8;9;1999;3131;64;0.00;;3
8;18;1999;3131;64;3.71;;3
8;19;1999;3131;64;7.80;;3
8;20;1999;3131;64;0.00;;3
8;21;1999;3131;64;4.87;;3
8;22;1999;3131;64;0.00;;3
8;25;1999;3131;64;1.60;;3
9;2;1999;3131;64;4.87;;3
9;3;1999;3131;64;0.00;;3
9;4;1999;3131;64;1.43;;3
9;5;1999;3131;64;7.80;;3
9;6;1999;3131;64;4.87;;3
9;17;1999;3131;64;0.00;;3
9;18;1999;3131;64;0.00;;3
9;19;1999;3131;64;4.87;;3
9;22;1999;3131;64;0.00;;3
9;23;1999;3131;64;4.87;;3
9;24;1999;3131;64;0.00;;3
9;25;1999;3131;64;0.00;;3
9;26;1999;3131;64;0.00;;3
9;27;1999;3131;64;0.00;;3
9;28;1999;3131;64;0.00;;3
9;29;1999;3131;64;2.19;;3
9;30;1999;3131;64;0.00;;3
10;1;1999;3131;64;9.74;;3
10;2;1999;3131;64;0.00;;3
10;3;1999;3131;64;0.00;;3
10;5;1999;3131;64;0.00;;3
10;6;1999;3131;64;0.00;;3
10;12;1999;3131;64;1.43;;3
10;13;1999;3131;64;3.71;;3
10;14;1999;3131;64;6.08;;3
10;15;1999;3131;64;9.74;;3
10;16;1999;3131;64;4.92;;3
10;22;1999;3131;64;0.00;;3
10;23;1999;3131;64;0.00;;3
10;24;1999;3131;64;0.00;;3
11;14;1999;3131;64;2.19;;3
11;17;1999;3131;64;2.50;;3
11;18;1999;3131;64;0.00;;3
11;19;1999;3131;64;8.74;;3
11;20;1999;3131;64;0.00;;3
11;21;1999;3131;64;0.00;;3
11;23;1999;3131;64;3.71;;3
11;24;1999;3131;64;4.96;;3
11;25;1999;3131;64;0.00;;3
11;26;1999;3131;64;0.00;;3
11;27;1999;3131;64;4.87;;3
11;28;1999;3131;64;2.85;;3
11;29;1999;3131;64;0.90;;3
11;30;1999;3131;64;0.00;;3
12;1;1999;3131;64;2.30;;3
12;2;1999;3131;64;0.00;;3
12;3;1999;3131;64;0.90;;3
12;4;1999;3131;64;0.00;;3
12;5;1999;3131;64;0.00;;3
12;16;1999;3131;64;2.19;;3
12;17;1999;3131;64;0.00;;3
12;18;1999;3131;64;0.00;;3
12;19;1999;3131;64;3.71;;3
12;20;1999;3131;64;0.00;;3
12;21;1999;3131;64;0.00;;3
12;22;1999;3131;64;0.00;;3
12;29;1999;3131;64;2.19;;3
12;30;1999;3131;64;0.00;;3
12;31;1999;3131;64;3.41;;3
1;7;2000;3131;65;0.00;;3
1;8;2000;3131;65;3.71;;3
1;9;2000;3131;65;5.02;;3
1;10;2000;3131;65;0.00;;3
1;11;2000;3131;65;0.00;;3
1;12;2000;3131;65;2.60;;3
1;13;2000;3131;65;2.60;;3
1;14;2000;3131;65;0.00;;3
1;15;2000;3131;65;11.86;;3
1;23;2000;3131;65;0.00;;3
1;24;2000;3131;65;4.96;;3
1;25;2000;3131;65;0.00;;3
1;26;2000;3131;65;0.00;;3
1;27;2000;3131;65;4.87;;3
1;28;2000;3131;65;0.00;;3
1;29;2000;3131;65;4.96;;3
1;30;2000;3131;65;1.00;;3
1;31;2000;3131;65;2.19;;3
2;1;2000;3131;65;2.80;;3
2;7;2000;3131;65;0.00;;3
3;13;2000;3131;65;7.80;;3
3;19;2000;3131;65;4.96;;3
3;26;2000;3131;65;1.43;;3
3;27;2000;3131;65;4.96;;3
3;28;2000;3131;65;7.80;;3
3;29;2000;3131;65;0.00;;3
4;12;2000;3131;65;0.00;;3
4;13;2000;3131;65;0.00;;3
4;17;2000;3131;65;0.00;;3
5;12;2000;3131;65;0.00;;3
5;14;2000;3131;65;4.96;;3
5;15;2000;3131;65;2.19;;3
5;16;2000;3131;65;1.43;;3
5;17;2000;3131;65;4.96;;3
5;18;2000;3131;65;5.02;;3
5;19;2000;3131;65;3.71;;3
5;20;2000;3131;65;37.50;;3
5;21;2000;3131;65;8.74;;3
5;22;2000;3131;65;5.62;;3
6;9;2000;3131;65;0.00;5.00;1
6;10;2000;3131;65;0.00;;3
7;1;2000;3131;65;7.80;;3
7;2;2000;3131;65;0.00;;3
7;3;2000;3131;65;7.80;;3
7;4;2000;3131;65;0.00;;3
7;5;2000;3131;65;15.60;;3
7;6;2000;3131;65;0.00;;3
7;7;2000;3131;65;0.00;;3
8;1;2000;3131;65;7.80;;3
8;2;2000;3131;65;0.00;;3
8;3;2000;3131;65;1.43;;3
8;4;2000;3131;65;0.00;;3
8;5;2000;3131;65;4.96;;3
8;30;2000;3131;65;0.00;;3
8;31;2000;3131;65;0.00;;3
9;2;2000;3131;65;0.00;;3
9;3;2000;3131;65;4.96;;3
9;4;2000;3131;65;0.00;;3
9;5;2000;3131;65;10.03;;3
9;6;2000;3131;65;0.00;;3
9;7;2000;3131;65;4.96;;3
9;8;2000;3131;65;0.00;;3
9;25;2000;3131;65;3.71;;3
9;26;2000;3131;65;0.00;;3
9;27;2000;3131;65;4.87;;3
9;28;2000;3131;65;4.87;;3
9;29;2000;3131;65;0.00;;3
9;30;2000;3131;65;0.00;;3
10;1;2000;3131;65;0.00;;3
10;2;2000;3131;65;4.87;;3
10;3;2000;3131;65;0.00;;3
10;8;2000;3131;65;4.50;;3
10;9;2000;3131;65;16.50;;3
10;18;2000;3131;65;2.19;;3
10;19;2000;3131;65;0.90;;3
10;20;2000;3131;65;34.56;;3
10;21;2000;3131;65;0.00;;3
10;30;2000;3131;65;4.96;;3
10;31;2000;3131;65;8.74;;3
11;1;2000;3131;65;4.87;;3
11;2;2000;3131;65;0.00;;3
11;27;2000;3131;65;0.00;;3
11;28;2000;3131;65;8.74;;3
11;29;2000;3131;65;0.00;;3
11;30;2000;3131;65;1.80;;3
12;1;2000;3131;65;0.00;;3
12;2;2000;3131;65;0.00;;3
12;17;2000;3131;65;0.00;;3
12;18;2000;3131;65;0.00;;3
12;27;2000;3131;65;0.00;;3
12;28;2000;3131;65;8.74;;3
12;29;2000;3131;65;4.87;;3
12;30;2000;3131;65;12.19;;3
1;18;2001;3131;66;3.71;;3
1;19;2001;3131;66;3.71;;3
1;20;2001;3131;66;0.00;;3
2;8;2001;3131;66;0.00;;3
2;9;2001;3131;66;2.19;;3
2;10;2001;3131;66;0.00;;3
2;11;2001;3131;66;5.62;;3
2;12;2001;3131;66;8.74;;3
2;13;2001;3131;66;0.00;;3
2;14;2001;3131;66;0.00;;3
2;15;2001;3131;66;2.85;;3
2;16;2001;3131;66;0.00;;3
2;28;2001;3131;66;0.00;;3
3;1;2001;3131;66;7.80;;3
3;2;2001;3131;66;13.60;;3
3;3;2001;3131;66;0.00;;3
3;25;2001;3131;66;0.00;;3
3;26;2001;3131;66;0.00;;3
3;27;2001;3131;66;4.87;;3
3;28;2001;3131;66;0.00;;3
3;29;2001;3131;66;0.00;;3
3;30;2001;3131;66;0.00;;3
3;31;2001;3131;66;4.87;;3
4;1;2001;3131;66;0.00;;3
4;2;2001;3131;66;2.19;;3
4;3;2001;3131;66;0.00;;3
5;14;2001;3131;66;0.00;;3
5;15;2001;3131;66;8.74;;3
6;13;2001;3131;66;7.80;;3
6;15;2001;3131;66;4.96;;3
6;16;2001;3131;66;0.00;;3
6;17;2001;3131;66;0.00;;3
6;18;2001;3131;66;4.96;;3
6;19;2001;3131;66;4.96;;3
7;5;2001;3131;66;7.80;;3
7;15;2001;3131;66;0.00;;3
7;16;2001;3131;66;4.96;;3
7;17;2001;3131;66;20.52;;3
7;18;2001;3131;66;0.00;;3
7;19;2001;3131;66;7.80;;3
8;4;2001;3131;66;0.00;;3
8;5;2001;3131;66;0.00;;3
8;6;2001;3131;66;0.00;;3
8;8;2001;3131;66;0.00;;3
8;9;2001;3131;66;0.00;;3
8;22;2001;3131;66;0.00;;3
8;23;2001;3131;66;4.87;;3
8;24;2001;3131;66;0.00;;3
8;25;2001;3131;66;0.00;;3
9;4;2001;3131;66;0.90;;3
9;5;2001;3131;66;4.87;;3
9;6;2001;3131;66;0.00;;3
9;7;2001;3131;66;4.96;;3
9;19;2001;3131;66;4.87;;3
9;20;2001;3131;66;0.00;;3
9;21;2001;3131;66;12.76;;3
9;22;2001;3131;66;4.96;;3
9;23;2001;3131;66;6.30;;3
9;24;2001;3131;66;0.00;;3
9;25;2001;3131;66;0.00;;3
9;26;2001;3131;66;8.58;;3
